X, Y, Z, Concentration
4550.0000,50.0000,-30.0000,4.36741675e-006
4650.0000,50.0000,-30.0000,2.57792326e-005
4750.0000,50.0000,-30.0000,1.06172025e-004
4850.0000,50.0000,-30.0000,3.04754154e-004
4950.0000,50.0000,-30.0000,7.26447499e-004
5050.0000,50.0000,-30.0000,1.46800140e-003
5150.0000,50.0000,-30.0000,2.61708419e-003
5250.0000,50.0000,-30.0000,4.25270339e-003
5350.0000,50.0000,-30.0000,6.42572436e-003
5450.0000,50.0000,-30.0000,9.18064825e-003
5550.0000,50.0000,-30.0000,1.25603061e-002
5650.0000,50.0000,-30.0000,1.66072808e-002
5750.0000,50.0000,-30.0000,2.13660058e-002
5850.0000,50.0000,-30.0000,2.68905256e-002
5950.0000,50.0000,-30.0000,3.32384445e-002
6050.0000,50.0000,-30.0000,4.04867306e-002
6150.0000,50.0000,-30.0000,4.87465635e-002
6250.0000,50.0000,-30.0000,5.82328327e-002
6350.0000,50.0000,-30.0000,6.93283081e-002
6450.0000,50.0000,-30.0000,8.34206045e-002
6550.0000,50.0000,-30.0000,1.10041447e-001
6650.0000,50.0000,-30.0000,2.48054504e-001
6750.0000,50.0000,-30.0000,1.94349062e+000
6850.0000,50.0000,-30.0000,6.20564842e+000
6950.0000,50.0000,-30.0000,1.32022133e+001
7050.0000,50.0000,-30.0000,2.50583324e+001
7150.0000,50.0000,-30.0000,3.22806816e+001
7250.0000,50.0000,-30.0000,3.43461075e+001
7350.0000,50.0000,-30.0000,3.45731583e+001
7450.0000,50.0000,-30.0000,3.45589676e+001
7550.0000,50.0000,-30.0000,3.45183067e+001
7650.0000,50.0000,-30.0000,3.44392776e+001
7750.0000,50.0000,-30.0000,3.28644981e+001
7850.0000,50.0000,-30.0000,3.36164207e+001
50.0000,50.0000,-35.0000,0.00000000e+000
150.0000,50.0000,-35.0000,0.00000000e+000
250.0000,50.0000,-35.0000,0.00000000e+000
350.0000,50.0000,-35.0000,0.00000000e+000
450.0000,50.0000,-35.0000,0.00000000e+000
550.0000,50.0000,-35.0000,0.00000000e+000
650.0000,50.0000,-35.0000,6.72192448e-038
750.0000,50.0000,-35.0000,3.90185167e-037
850.0000,50.0000,-35.0000,1.69173396e-036
950.0000,50.0000,-35.0000,5.59952337e-036
1050.0000,50.0000,-35.0000,1.29699630e-035
1150.0000,50.0000,-35.0000,2.11881938e-035
1250.0000,50.0000,-35.0000,3.46760617e-035
1350.0000,50.0000,-35.0000,5.88322640e-035
1450.0000,50.0000,-35.0000,1.05649231e-034
1550.0000,50.0000,-35.0000,2.03126434e-034
1650.0000,50.0000,-35.0000,4.34414774e-034
